"Account_Domain","Account_Name",ComputerName,"Error_Code",EventCode,EventType,Exception,Function,"Handle_ID",Keywords,LogName,"Logon_ID",Message,"New_Security_Descriptor","Object_Name","Object_Server","Object_Type",OpCode,"Original_Security_Descriptor",Path,"Process_ID","Process_Name",RecordNumber,"ScriptBlock_ID","Security_ID",Sid,SidType,Source,SourceName,TaskCategory,Type,User,Warning,"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,flags,host,index,linecount,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos
WORKGROUP,"AYESHA-MALIHA$","Ayesha-Maliha",,4907,0,,,0x78,"Audit Success",Security,0x3E7,"Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		AYESHA-MALIHA$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\$$_diagnostics_index_6f9ad1a80c4f7ad6.cdf-ms
	Handle ID:	0x78

Process Information:
	Process ID:	0x3d7c
	Process Name:	C:\Windows\System32\poqexec.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","S:ARAI(AU;SAFA;0x1f0116;;;WD)","C:\Windows\WinSxS\FileMaps\$$_diagnostics_index_6f9ad1a80c4f7ad6.cdf-ms",Security,File,Info,,,0x3d7c,"C:\Windows\System32\poqexec.exe",50046,,"S-1-5-18",,,,"Microsoft Windows security auditing.","Audit Policy Change",Information,,,"09/04/2024 09:30:35 PM
LogName=Security
EventCode=4907
EventType=0
ComputerName=Ayesha-Maliha
SourceName=Microsoft Windows security auditing.
Type=Information
RecordNumber=50046
Keywords=Audit Success
TaskCategory=Audit Policy Change
OpCode=Info
Message=Auditing settings on object were changed.

Subject:
	Security ID:		S-1-5-18
	Account Name:		AYESHA-MALIHA$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Object:
	Object Server:	Security
	Object Type:	File
	Object Name:	C:\Windows\WinSxS\FileMaps\$$_diagnostics_index_6f9ad1a80c4f7ad6.cdf-ms
	Handle ID:	0x78

Process Information:
	Process ID:	0x3d7c
	Process Name:	C:\Windows\System32\poqexec.exe

Auditing Settings:
	Original Security Descriptor:	
	New Security Descriptor:		S:ARAI(AU;SAFA;0x1f0116;;;WD)","2024-09-04T21:30:35.000+0500",21,4,30,september,35,wednesday,2024,local,,,"AYESHA-MALIHA",main,32,"//_::_====-=___.===_=__==_____.\r\r:\rt_:tt---\rt_:tt-","WinEventLog:Security","WinEventLog:Security","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\NetworkDiagnostics_4_NetworkAdapter.xml.",,,,,Info,,,,,14,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=14
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\NetworkDiagnostics_4_NetworkAdapter.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\NetworkDiagnostics_2_FileShare.xml.",,,,,Info,,,,,13,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=13
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\NetworkDiagnostics_2_FileShare.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\NetworkDiagnostics_1_Web.xml.",,,,,Info,,,,,12,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=12
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\NetworkDiagnostics_1_Web.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\MaintenanceDiagnostic.xml.",,,,,Info,,,,,11,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=11
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\MaintenanceDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\KeyboardDiagnostic.xml.",,,,,Info,,,,,10,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=10
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\KeyboardDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\IESecurityDiagnostic.xml.",,,,,Info,,,,,9,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=9
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\IESecurityDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\IEBrowseWebDiagnostic.xml.",,,,,Info,,,,,8,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=8
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\IEBrowseWebDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\DeviceDiagnostic.xml.",,,,,Info,,,,,7,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=7
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\DeviceDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\DeviceCenterDiagnostic.xml.",,,,,Info,,,,,6,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=6
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\DeviceCenterDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\BluetoothDiagnostic.xml.",,,,,Info,,,,,5,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=5
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\BluetoothDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\BITSDiagnostic.xml.",,,,,Info,,,,,4,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=4
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\BITSDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\AudioRecordingDiagnostic.xml.",,,,,Info,,,,,3,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=3
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\AudioRecordingDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\AudioPlaybackDiagnostic.xml.",,,,,Info,,,,,2,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=2
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\AudioPlaybackDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
,,"Ayesha-Maliha",,2000,4,,,,None,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational",,"The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\AppsDiagnostic.xml.",,,,,Info,,,,,1,,,"S-1-5-21-663109325-190050996-3763433200-1001",0,,"Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider",None,Information,"NOT_TRANSLATED",,"08/27/2024 09:14:28 PM
LogName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational
EventCode=2000
EventType=4
ComputerName=Ayesha-Maliha
User=NOT_TRANSLATED
Sid=S-1-5-21-663109325-190050996-3763433200-1001
SidType=0
SourceName=Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider
Type=Information
RecordNumber=1
Keywords=None
TaskCategory=None
OpCode=Info
Message=The diagnostic package index information was successfully loaded from C:\Windows\Diagnostics\Index\AppsDiagnostic.xml.","2024-08-27T21:14:28.000+0500",21,27,14,august,28,tuesday,2024,local,,,"AYESHA-MALIHA",main,15,"//_::_=---/===-==-------==---======_________:\\\\.","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","WinEventLog:Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational","Ayesha-Maliha",,23,0
